CATEGORIA;CÓDIGO ERP;PART NUMBER;FABRICANTE;TIPO DE MEDIÇÃO;DIÂMETRO DE MONTAGEM;POSIÇÃO DE MONTAGEM;CONEXÃO DO INSTRUMENTO;MATERIAL DO INVÓLUCRO;MATERIAL DOS INTERNOS;VISOR;CLASSE DE EXATIDÃO;UNIDADE DE LEITURA;FAIXA DE TRABALHO;ENCHIMENTO DE GLICERINA;CERTIFICADOS;TUBO SIFÃO;SELO DIAFRAGMA;CONTATO ELÉTRICO;VÁLVULA DE ISOLAMENTO;NCM;ESTOQUE;PREÇO;IMAGENS
MANÔMETRO;;126.10016-0200KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;200/3000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10016-0300KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;300/4500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10016-0400KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;400/6000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10016-0600KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;600/8500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10016-0700KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;700/10000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10016-1000KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1000/15000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10016-1600KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1600/23000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0001KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;01//15;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0002KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;2/30;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0003KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;3/45;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0004KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;4/60;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0006KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;6/85;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0007KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;7/100;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0010KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;10/150;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0014KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;14/200;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0016KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;16/230;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0020KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;20/300;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0025KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;25/350;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0028KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;28/400;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0040KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;40/600;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0070KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;70/1000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0100KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;100/1500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0140KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;140/2000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0200KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;200/3000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0300KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;300/4500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0400KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;400/6000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0600KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;600/8500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-0700KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;700/10000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-1000KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1000/15000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.10056-1600KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1600/23000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0001KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;01//15;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0002KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;2/30;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0003KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;3/45;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0004KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;4/60;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0006KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;6/85;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0007KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;7/100;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0010KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;10/150;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0014KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;14/200;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0016KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;16/230;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0020KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;20/300;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0025KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;25/350;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0028KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;28/400;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0040KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;40/600;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0070KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;70/1000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0100KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;100/1500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0140KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;140/2000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0200KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;200/3000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0300KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;300/4500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0400KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;400/6000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0600KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;600/8500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-0700KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;700/10000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-1000KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1000/15000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11416-1600KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1600/23000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0001KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;01//15;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0002KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;2/30;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0003KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;3/45;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0004KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;4/60;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0006KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;6/85;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0007KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;7/100;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0010KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;10/150;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0014KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;14/200;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0016KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;16/230;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0020KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;20/300;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0025KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;25/350;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0028KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;28/400;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0040KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;40/600;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0070KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;70/1000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0100KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;100/1500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0140KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;140/2000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0200KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;200/3000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0300KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;300/4500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0400KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;400/6000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0600KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;600/8500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-0700KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;700/10000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-1000KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1000/15000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.11456-1600KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1600/23000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0001KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;01//15;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0002KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;2/30;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0003KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;3/45;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
